"","Hs_A375.G007.LK","Hs_FemxI.G007.LK","Hs_FemxV.G007.LK","Hs_LOX.G007.LK","Hs_MeWo.G007.LK","Hs_Skmel28.G007.LK","Hs_WM115.G007.LK","Hs_WM1341.G007.LK","Hs_WM1366.G007.LK","Hs_WM1382.G007.LK","Hs_WM239.G007.LK","Hs_WM266.G007.LK","Hs_WM35.G007.LK","Hs_WM45.1.G007.LK","Hs_WM793.G007.LK","Hs_WM852.G007.LK","Hs_WM9.G007.LK","Hs_WM983.G007.LK","Mm_G007LK","Mm_WNT_G007LK"
"MLPH",3.36548499760731,6.89076463165522,7.17756158475405,-1.8747436483307,7.01869786563831,8.52641363037275,7.66932788387778,6.89384733651793,2.22079118148281,6.33540979607631,7.73860731409273,7.02849352570182,7.11754890901962,6.00591512125762,2.96532534539455,5.47802326428726,2.83287711258361,5.96849212706842,6.71770074616727,6.77804720168646
"ID2",1.08308231025404,1.03760913766683,1.85791188625899,1.45741384539362,2.08145417924732,5.52684880840327,6.20708953194314,2.65732854193474,2.79430708767263,6.63354855855293,2.93015413158574,2.47829192169023,2.89088597177317,2.70624785907214,1.47937657266843,6.23747679901261,1.38493338679685,3.44182272678408,7.12204778750989,7.35796237025348
"SPP1",4.43628046005245,0.932896707170379,3.43517906971185,7.30171395672467,4.7606391359689,8.57266188559379,11.9195459833388,1.07185364394723,0.046319020725724,9.25289110427905,5.62186685385506,11.3916216507219,7.08309777611317,1.88923317658174,2.76102210536703,4.96751907495612,4.28262622753607,4.5309459503353,10.8637634991289,10.7954723066612
"MLANA",-0.658460042797767,10.0091011486995,10.1087414257656,-0.847165404722121,9.28659892825366,11.1303844727849,7.26128320685391,6.83163089842239,-2.54628205922896,11.0736204576843,9.45862295571536,4.98829344320643,11.4020986999659,9.72108724055746,-1.47931940526296,-0.961908597563782,0.0319996658744603,5.79331493656788,10.8514146271822,11.3918570585081
"SOX9",1.21952259745925,-2.76801449448084,-2.27265098702211,1.71746548548439,-3.32192809488736,-2.80291239716263,0.481575671117991,1.63373916560883,3.86103136367463,1.371292697017,-2.00822923678683,3.47392424131096,-1.05181067125689,-3.32192809488736,-1.15449887623015,2.88534240900876,-3.32192809488736,-3.22473745747563,2.37359531240311,2.69625809937679
"PALLD",2.94691634845688,4.44486355834991,4.63932871831816,1.79963394541347,3.85416900807127,4.04037611650015,4.06198377749177,4.8128989593318,5.42307018408083,3.33072656974131,3.94161854304883,2.94164834290324,3.97735690444062,3.81698783169686,4.18777721866772,4.00811298803862,4.97637889212524,4.92392777210535,1.63829397656515,1.6350661430746
"NES",5.93741864221045,-1.18923387447932,-1.6513062883089,-3.32192809488736,7.01075936029506,-2.59596553180518,5.22815370910317,-0.320854873113929,0.707987202525928,5.42051329731264,1.1479581137552,6.41582306851345,3.58038793373722,2.24396147886194,7.58820656272782,4.9390171514362,6.73369060531026,6.61069140078153,4.15010983362591,3.54898504846093
"TRPM1",-3.32192809488736,6.23000329243649,6.18352448300113,-3.32192809488736,6.58049545875469,6.84557837564361,-0.0821192914775283,6.73696215703234,-3.32192809488736,6.85502588630188,4.93456472474157,5.51490286990331,7.2288640847665,3.02912870631896,-3.18036276613787,-3.32192809488736,-3.32192809488736,0.921064513341055,6.47810051104392,8.67731114852599
"MYC",3.68325866671151,7.32262044906247,7.44794872171315,7.21167841043482,7.20917590227897,6.70282510921352,6.51614700318149,6.31432837660774,5.61042751813324,5.92085807741178,6.12866532029352,6.91860347526498,7.51362673393833,7.42183104198124,4.99774623589963,6.02755892387049,1.59284902370211,5.58752024722912,5.47133187476042,5.07002672480306
"FZD7",3.05532565520353,3.75239758509959,3.6774037444338,3.1625883382135,3.05934167398855,4.07157026885178,5.48029345079173,3.96076677513694,3.7232490014511,3.44511013127839,5.13302433059837,4.70919379058658,5.20742457478859,3.92714278977692,4.4670687566575,5.69306602311942,4.82487476620013,3.7738630125711,4.34540246710561,3.81000235788451
"KIT",-2.99096036508155,-0.431508016540404,-1.60420636049094,-3.23763350582735,4.84514477692923,-2.74383848371867,-1.46186723658045,-2.58438661095773,1.41665982131539,8.6034769556008,-3.20981602351429,-3.32192809488736,-2.4192231308906,4.58925544404801,-2.1018725605073,-0.389637155111183,-3.32192809488736,-2.49980028072668,-0.166994907812377,0.582280946231117
"TGFA",5.83357375974196,-2.35324665012685,-3.32192809488736,-3.22029077252011,-0.754529486841049,1.82813303437244,-0.905894791789564,-3.04407365219945,-0.99281752035986,1.63469811493349,5.4632111149575,2.51265200599726,1.87552283162351,-1.31002210429083,2.11728689355023,-2.91478667798984,5.27021351735316,2.93400410105222,0.610372889069734,0.366050992331297
"CITED2",4.81938057050816,2.8007253315224,2.99106872849801,4.78345242987742,4.13386927795385,4.6025527094235,3.72117861835388,3.56056060576521,6.61449001558385,6.00828103274681,3.8604528000705,3.61729411647146,3.99264408030868,4.10843559440294,5.2183100124527,6.35287975494534,3.86795702131104,3.89245712987905,6.78243203621433,6.59887029433781
"AXIN2",-2.38390132913475,-1.89315558390751,-1.81778465881505,-0.0153268072092833,1.57351211659451,1.9619023836048,1.11469153998603,-2.48076024143797,-0.32035915080139,1.9106090146747,2.077215071658,0.649703340928863,0.638053406092521,2.27090336438508,0.909303753360716,-0.061710423371661,-1.46291770867201,-0.2624176261939,2.33993171263732,3.44691974676467
"MITF",3.37667080590759,8.02379995163598,8.13752536018547,0.199940848230772,7.48177812904174,7.91288115447714,7.51681282269089,8.42170912283368,3.48359995546591,7.34486392906807,7.37355885142879,7.75801367854937,8.51454865938329,7.88658962406439,2.42258047370527,2.71268085384476,3.66496101659854,7.04752081937637,7.37732750991681,7.57202886423647
"MME",0.897461924274104,6.72704442700189,6.00998638060636,7.6437915682217,8.03679979598821,7.58465994736252,1.25365231303164,6.57071318649212,7.1920316187561,4.12574194628781,3.20504047964229,-0.827458906554926,0.0169608232519729,2.06112940423958,1.08435369116394,1.95295919179104,-1.51740524664279,5.95723472954467,-0.244161734723908,-0.994097350352152
"L1CAM",6.38599217897608,7.38542257723306,7.23723786666849,-0.0789296390252694,8.71693104727309,5.80374452990774,4.87966994356261,8.37732570490441,3.73538460725455,2.90059179685111,7.93439531963162,8.13682807791107,5.81413985505848,8.36776909305559,7.2145100386968,5.55272380554399,4.92575667408194,7.08319885156446,2.65018121056848,1.91176731550257
