"","Hs_A375","Hs_FemxI","Hs_FemxV","Hs_LOX","Hs_MeWo","Hs_Skmel28","Hs_WM115","Hs_WM1341","Hs_WM1366","Hs_WM1382","Hs_WM239","Hs_WM266","Hs_WM35","Hs_WM45.1","Hs_WM793","Hs_WM852","Hs_WM9","Hs_WM983","Mm_G007LK_vs_DMSO","Mm_WNT_G007LK_vs_WNT"
"CCND1",-0.459108797201465,0.171268503854346,-0.0516128584758007,0.00825723870225092,0.0274498532483622,0.324228273181114,-0.35689870304298,-0.479375528754675,-0.237736924279511,-0.287137070770629,-0.0430121385784194,-0.164455789940682,-0.280863789042317,0.237103971910993,-0.402126796812274,-0.0592880704244202,-0.529327298150958,-0.162213971200722,-0.411492081799428,-0.452570576233114
"GTF2H1",-0.151624968082404,0.0898839006726737,0.00447040561804767,0.0464354712645546,0.0447530765243909,0.0486566576642772,-0.074269611910713,-0.0106679770725895,-0.0165846263229237,-0.0402176721231709,-0.0104514403419945,-0.0492265116329002,-0.0488512399293674,-0.0762774320339303,-0.110712164302888,-0.171441475367253,0.0121796936386203,-0.037027983184814,-0.270333079640162,-0.365281865863834
"NOP2",-0.109577223561448,-0.074569919145291,-0.0452132146233442,-0.0571844298130776,-0.222716351145006,-0.120982146319395,0.0203700395497199,-0.0523185044773953,-0.129030554852349,0.00802223553263153,-0.0176250073057582,-0.0436413888727349,0.0431096365738657,-0.00749956857150062,0.000193614999081853,0.0601243564529577,-0.163690139047517,-0.165403344481973,-0.384105787821563,-0.449937693099613
"TFEB",-0.11865379245465,0.105361698145184,0.0518192025682371,-0.745067168738413,-0.61801607632031,-0.801229631166402,-0.334382797173241,-0.318429944681162,0.0440709323838797,0.286975698089013,0.119436239569661,0.0823016096326395,-0.182730169950147,0.852949119585483,-0.565453328757689,0.516153766527343,-0.257033626684637,0.559010362877643,0.107154352803363,-1.13810670919728
"TARS",0.0874195831594121,0.040080606889771,-0.0400488185681571,-0.0521643727809553,-0.00189703802758359,-0.123780438336414,-0.0560480255235767,-0.0241111393511664,0.02097174865795,0.00343666957240202,0.0803565643990944,-0.0334538282168293,0.0283191099488219,0.0944055392030206,0.0665616476727796,-0.102161675595563,0.0415529688679647,-0.130482957214384,-0.273155447013395,-0.373487631255405
"RAD50",-0.133283381261014,0.118322480679572,-0.000814045967092364,0.216312363378994,0.298777454340299,-0.0549767904886262,0.273518720350395,0.178609239115825,-0.053220824189001,0.104794222128085,-0.00844052281722573,-0.101188305181023,0.0976383452290346,0.0793135067080887,0.148862338915615,-0.00778433019824856,-0.0148860162024371,-0.267928686845467,-0.00509627830663936,-0.330571360825712
"DPYSL3",-0.318183748999478,-0.00685953274823285,0.218603780150397,0.203562339862741,0.144346309573632,0.11782334068686,-0.244332517675639,0.552702040489737,0.00998329494693361,-0.049318973266784,0.183106930837548,-0.132477397029148,-0.226869594823447,-0.0210346267273008,-0.35192143830424,-0.169347099870112,-0.0994650699220251,-0.237713816698218,-0.3411600022196,-0.506454930663636
"IL1RL1",0.0249020274795036,0.989955940123382,-0.0897520431800908,0.327438042075774,-0.0441569413122673,0.174991476440475,0.143454074412864,0.125202735250859,-0.340868109733103,0.887333577877994,0.621588576689441,0.247958245003394,0.224360682342256,-0.151802932064434,-0.348518887142781,-0.331957045336967,-0.149320365383331,-0.528572378787635,0.178903008974781,0.643142959193873
"RND3",-0.42100315607242,-0.0260357186008269,-0.350170918635845,-0.00755147621280131,-0.537488624961349,-0.0340003189987278,0.00486977715783493,0.169311589926593,-0.730734742101909,-0.0162510968098387,-0.0051824582018759,0.0818834514771547,-0.257630682643434,0.320347688961289,0.113898178461475,0.0468773730264724,0.0900416891658706,-0.176458019184404,-0.589080435644748,-0.720238775481771
"SRM",0.0106355688747335,-0.354021753063498,-0.171001920223181,0.039750296183625,-0.107040346044592,-0.525825430776611,-0.134254649801577,-0.0674094762610141,-0.167995418820031,0.122541837872591,0.00330619591151813,0.168326343500432,-0.225085106984914,-0.111375845907638,-0.0264755899521663,-0.207495754962327,-0.372347394248035,-0.306728104042987,-0.425696066263673,-0.408374502969249
