"","Hs_A375","Hs_FemxI","Hs_FemxV","Hs_LOX","Hs_MeWo","Hs_Skmel28","Hs_WM115","Hs_WM1341","Hs_WM1366","Hs_WM1382","Hs_WM239","Hs_WM266","Hs_WM35","Hs_WM45.1","Hs_WM793","Hs_WM852","Hs_WM9","Hs_WM983","Mm_G007LK_vs_DMSO","Mm_WNT_G007LK_vs_WNT"
"SYPL1",-0.110703963455186,0.118153534995132,0.0504602747090597,0.0252273745995599,0.0189600607414306,-0.00818247086828972,-0.034558300402409,0.0560300153111548,0.275977085358882,0.0132990710751695,0.168490285662673,0.159660809871037,0.0210553211128735,-0.0204422281856956,0.121592398070504,-0.0750530736506592,-0.0239977276176243,-0.163018250650293,0.168439983925036,-0.134121854843232
"SEC62",-0.103206059743195,0.197307986686581,0.131148944889231,0.201177908999423,0.191585487289739,0.233308165319346,0.112611049809278,0.141737175398777,0.121565431533929,-0.0840181487359452,0.0273673735070183,-0.0558889058323868,0.0926108119488204,0.0667845709128903,0.135730774359936,-0.0965217069770874,0.159962185501153,0.268183011275254,0.16154216024901,-0.000840093185063673
"CSDE1",-0.129809727008972,0.104652866786537,0.0398004332886135,0.114898659239092,0.221065957171528,0.350334035524307,-0.0113654758414648,0.110007495981464,0.00266497989480474,-0.0886689425264887,0.12192090642721,-0.107831227456574,0.0632976336254251,-0.0246001531509316,0.0422651653149646,-0.00804840337674819,0.0598705602002772,0.0179968162922524,-0.0292964894201771,0.0321750856351526
"ZNF207",-0.111749188548171,-0.0778759020156755,-0.0562229792642445,0.0695177364475825,0.104523950448764,0.0149895726379996,-0.108647318157092,0.0112236199381135,-0.00598297724925199,-0.0002023683801624,0.168177081849513,-0.219151741514965,0.000113047011896408,-0.0563313410371084,-0.0398827572374723,-0.0533907328860763,-0.0741887892483635,0.0197217825365447,-0.0728760435614657,0.0738903340086522
"UQCRC1",0.126427259970351,0.0699328091938799,0.00511280406906345,0.128913265383288,0.146443801521074,-0.172064576485429,0.139879761695571,0.0180875699451271,0.261230841842702,0.0829774223085549,-0.0570182307206496,0.0461291961484892,-0.0916245540651683,0.00254086168242338,-0.0526127266136564,-0.0205646704063292,-0.103913794384199,-0.12304639220794,0.00328694897484678,-0.0651481774738825
"CD9",0.226289376482384,0.264381468322524,0.268703442373825,0.640960868075752,0.29654291435954,-0.0319098696309043,0.0157627440467673,0.167828892507046,0.159982940009526,-0.020384807107492,0.0928107771085862,0.220963193297004,-0.0589159444301302,-0.0127337440314754,0.132434598988296,-0.216496143295774,0.0918122214243907,0.0343405423009084,0.286890946228135,0.311390865220167
"NCAPD2",-0.583792895043215,-0.0712157772533146,-0.187676398511435,-0.243234055797539,0.195238247824803,0.159121064746693,-0.214513616315396,-0.244711407760549,0.136038383894362,-0.152181914744323,0.361134251121107,-0.626422239692112,-0.0396783586375027,-0.139595258036777,-0.0301521726082483,0.0789169157663608,-0.182420025603029,-0.188319803951948,0.0980165152189607,-0.0441937519333217
"PTBP1",-0.423666604668571,0.10802869587305,0.145103620744931,0.0461502280827284,0.0635604232377347,0.275318338247445,-0.0287156472590184,-0.0743408515559433,-0.0582225897645533,-0.172114949216043,0.130234836695135,-0.0975197547915875,-0.0876045126847798,-0.0304737488805204,-0.182578308990223,-0.0845822062492228,-0.183708060955083,-0.13785758148715,-0.0785728060266088,-0.191979694331543
"ANLN",-0.426227036223428,0.231067996194487,-0.293196776166453,0.0323075200359215,0.124253222907967,0.32170958793077,-0.433319104844632,-0.16211742565561,-0.118725645032619,0.0220969446388581,0.264067084714262,-0.423300813036468,0.0613462535891842,0.0743043074621185,-0.563113865859845,-0.229756230212979,-0.0525834300574164,-0.0394496899997853,-0.111040767997929,-0.0483691295057059
"PPP5C",-0.0206546131960965,0.147132728336065,0.0372874754281668,0.209360479629088,-0.206983380131397,-0.0740906923577919,-0.0916537647222898,-0.0230754001620113,-0.111847209228192,-0.0266623629526874,0.0892208220145264,-0.0590355309956752,-0.123590095513658,0.0721000840672118,-0.319019807490231,-0.15208764159957,-0.119970607837025,0.0139187073413016,-0.103792501836342,-0.276239543669953
