"","Hs_A375","Hs_FemxI","Hs_FemxV","Hs_LOX","Hs_MeWo","Hs_Skmel28","Hs_WM115","Hs_WM1341","Hs_WM1366","Hs_WM1382","Hs_WM239","Hs_WM266","Hs_WM35","Hs_WM45.1","Hs_WM793","Hs_WM852","Hs_WM9","Hs_WM983","Mm_G007LK_vs_DMSO","Mm_WNT_G007LK_vs_WNT"
"ATP6V1G1",0.241895926589721,0.0586703172569115,0.194793264239982,0.118908816872861,0.0747288861407297,-0.0149758682178811,0.209456021054054,0.193134276841379,0.056113702756311,0.157465912854999,0.287469812149391,0.0226798485821982,0.118987754276705,0.0890856402075078,0.145277261893866,0.0499335594631457,0.158778807889898,0.117014928140893,0.192788877828418,0.230612921230341
"FAM8A1",-0.199267914076539,0.23781348295909,0.126412825125106,0.0728050344290321,-0.0773314244921251,0.326871054594319,0.145241344160061,0.145298296509046,0.0241171242672663,0.0251750690590761,0.110781389905539,0.0481446816177737,0.120963778328349,0.0529270465975617,0.36585117431808,0.159087104392602,0.24132804873586,0.17550044804113,0.116240573818827,0.053657673520256
"PTPRF",-0.273856704833353,-0.284774138465176,0.305798129910555,-0.0244764067230793,-0.0601374449500963,-0.524717478978384,-0.244455132477653,-0.634393521563235,-0.268072551664787,-0.0131792130549218,-0.319672046541692,-0.134298748084965,-0.35497459157987,0.0359126792572142,-0.6003714899533,-0.448275661858913,-0.220267810421453,-0.788182337845265,-0.0736448266506655,-0.229011706282817
"ZNF697",0.195853846288667,0.180890203171344,0.170095604166826,0.0877026015080102,0.29828309958399,0.336003306700666,0.268638749008722,0.133721038954185,-0.0664610701764231,-0.0814722875237719,0.0651687530369711,0.0373905738790928,0.379219999176602,0.16033390842831,0.137890758855123,0.117874295820604,0.071562123253928,0.0883775825460399,-0.0222055452291678,-0.142280763188408
"EPHX1",0.0677457398670347,0.313001472428085,0.14689372739819,0.0960927200707969,0.377500294112562,-0.0315340648236091,-0.0646212044281201,0.36451843211478,0.392931817551256,-0.012274337039212,0.099631972512171,0.172905926921552,0.0611974210075524,0.220528291489606,0.111375778722532,0.0736034481399279,-0.00841632719543835,0.140391560076363,0.370662579579801,-0.0522061221913352
"SLC20A1",0.0893559123147437,0.237604570337975,0.11861619397622,0.282917203707117,0.148180571616822,0.137030723374956,0.132825551341281,0.154296853836483,0.492203648161826,-0.0341605328283975,0.165019672348659,0.158404204927954,0.35045695559342,-0.072298010335766,0.328959377893911,-0.137702128809133,0.0206076443300255,0.251221980045995,-0.153326711548722,-0.183779586310912
"PLIN2",0.24668279172223,0.210680357521778,0.0772249791857444,0.108965899255704,0.080131421668425,0.0416969768067423,0.18549900683809,0.166549160815814,0.0677277904532264,0.0494669566821414,0.170611222076237,0.203327797650736,0.115034814980967,0.0370824940373338,0.194169220009676,0.0261999502993422,0.00223467617820719,0.129471859541416,0.392357966854777,0.164202952282626
"GSTO1",0.263394844868188,0.204580371077599,0.257210376195746,0.097563311182579,0.234892930678755,-0.194098108577703,0.258631123603902,0.198378616875224,0.0747011499252663,0.0977923580671313,0.228789158279772,0.222237274916224,0.0827937266152908,0.098817351659182,0.125719067633859,-0.0170807747827464,0.0314706367955066,0.276965024845176,0.0768524408380825,0.106358848622955
"RGS10",0.617532402542274,0.285541467127707,0.355638571251847,0.113068016324969,-0.0943003533689949,-0.0626808940582696,0.168052998023024,0.100062608484111,-0.0287954037836956,0.0911462446236439,0.162210141781731,0.183653965752662,0.226979405637231,0.081604734805318,0.515603673676011,0.0660234559680446,0.0578124326914035,0.52116969910538,0.235071367851426,0.19561443549723
"JPH2",-0.0985560566800557,-0.354241331548015,-0.624835496439312,0,0.00498419007412425,0,-0.884364179323915,-0.120500752574032,-0.130860739552154,-0.412822141701447,-0.836308952826932,-0.530785960031549,-0.706925862877827,0.0904598916706632,-1.49251716139727,-0.281514388455642,-0.514117844351281,-0.654331214235786,0.383806875188969,0.239416448098667
"LATS2",-0.357211723233588,-0.161972091100123,-0.174787330445049,-0.0144599288052734,-0.259895800732277,-0.108489486980335,-0.207501478243829,-0.323085106037049,-0.382564851683198,-0.291512428503506,-0.0541568250866309,-0.247061816469386,-0.375172221072382,-0.100830965692978,-0.168986479086736,-0.128261040328887,0.075123213512112,-0.193743147506088,-0.36865804403569,-0.197856765960533
"CRIM1",-0.442230977004164,0.255665322366843,-0.91486397056307,-0.0672140465461813,-0.672636826782211,-0.613364988435012,-0.107993419101334,-0.697878303323429,-0.508332172982971,-0.628160327178955,-0.382894869427062,-0.294551760301335,-0.428636682485298,-0.483989139699811,-1.0289823129202,-0.236198267490955,-0.0534629743510698,-1.04491206148146,-0.285666912112737,-0.694506407700458
"TMEM251",0.294663523811076,0.131668352520828,0.162149465846202,0.134250781630369,0.237627594507852,-0.0129473299285013,0.148389381028361,0.221733386086867,0.07866687798545,0.178167253356786,0.275760549695757,0.172000532322577,0.0744617340402392,-0.0105878476324189,-0.224838435366764,0.116901189211789,0.265060798303584,0.384259719439132,0.236892078509253,0.227342409131847
"MMP14",-0.0149966826944192,0.251459453256327,0.0779315897677492,0.157998892197709,0.0598503910212896,0.0450297136931359,0.184052160199601,0.111868841676492,0.232779168779292,0.149908889652046,0.0590724735174459,-0.0940371693940395,0.0291262340207771,0.191523469250887,0.1750060272731,0.115486518248968,-0.126240189501372,0.338597303610814,0.158038937575362,-0.149425729203641
"B4GALT5",-0.0889815962406533,0.174943848349642,0.12529702475868,0.176038541475132,0.207578595347872,0.329997695461404,0.0106064708222527,0.209372982326263,-0.00215335620932613,0.231756923699961,0.0674442150643868,0.14183219784355,0.0620250675580502,0.0168421643562581,0.104011828724045,-0.00936650247506667,0.0806062797934391,0.238219026336313,0.358188799449347,0.126930920171235
"AGL",0.250655655657849,0.123579772471465,0.160754875198765,-0.0797674740232804,0.0335075199439279,0.128541789640423,0.342452776403048,0.00205518163246357,0.439530171916017,0.035787504339269,0.148385218890647,0.0669531294781097,0.16355144136172,0.0983103278694025,0.597754967582603,0.0182136805105597,0.343766645359344,-0.0200582187430049,0.245470531802671,0.0201546361619572
"TGFBR2",-0.169762726148667,-0.0128669648164375,-0.113314869568402,0.0799202322858469,-0.155782777275458,0.0220861320998643,-0.0849089132608988,-0.298094262587953,0.0090036303690534,-0.212903043330977,-0.158390159657092,-0.188317811001491,-0.199525891980508,-0.0573706153446078,-0.0509519445873993,-0.260629363406257,0.0144362957576311,-0.29861610068561,-0.0486147906142702,-0.265143265772088
"HPS3",0.358937744060041,0.134079735991907,0.0897944032295833,0.0847420871891141,0.0676697187900708,0.355124346804435,0.245004988665551,0.193216650628085,0.124494055556629,0.135527603024063,0.227695312680336,0.224595243395683,0.00672871505047102,0.0927639247254606,0.309874290264514,-0.0245719017713823,0.228583962940409,0.0511644361352461,0.346696118672022,-0.012658987025962
"CAMLG",0.453180698569334,0.1172515788803,0.256161242978948,0.106740149412668,0.00795799056671201,-0.0125243428047286,0.361783023196971,0.106997675633388,0.159476457783838,-0.0701557563556747,0.175932958381042,0.128166297407176,0.152549651695274,0.138998797271277,0.177522648878995,0.16562332122986,0.253501698486765,0.10105763419503,0.0898779466036582,0.0903618456640652
"HEY1",0.0527771120383254,0.462511917935799,0.384850372397881,0.335976149695808,0.161123119808635,0.506899195289899,0.471173669362678,0.529489624483314,-0.0701978636276504,0.227253579400537,0.17789454406421,0.218074694084461,0.427480700354388,0.162079479732744,0.43694305386376,0.189730006660659,-0.0519104663796696,0.849415882246234,-0.131597847261061,-0.393468340973762
"DLC1",-0.400606553110785,-0.049545595149365,-0.217633559880116,-0.0973911269411901,-0.648786855498184,-0.164694352669625,-0.308848504967272,-0.547357546345252,-0.518658655701641,-0.421895974576116,-0.119049305604914,-0.121486609018564,-0.140544558623219,-0.180137387159322,-0.59589100028756,-0.260630666562381,0.129003115664951,-0.482204195190814,-0.203216668672066,-0.312322850153201
"SPTSSA",0.282334013806829,0.113713530486779,0.329573248994496,0.236212941825797,0.199489715592295,0.174456579315595,0.41383309245122,0.292602583322065,0.0384492936451649,0.027223272816026,0.323087756140188,0.240196192591866,0.142758932877849,-0.023160092325339,0.487817150915926,0.121289605295605,0.462637451507898,0.21483840224977,0.100784939494142,0.307633750450939
"KRT80",-0.220730731757763,-0.440602696855891,-0.264587310488771,-0.00057582188644125,-0.080326680251196,-0.875257638915849,-0.517503011185436,-0.747748039495657,0.0192830953514186,-0.444745512439589,-0.373360184531839,-0.311213072103562,-0.279419513047604,-0.488051028209853,-1.14132207670991,-0.966717577009621,-0.42894628450654,-1.55578915746491,-0.131474350722167,-0.162582868043702
"MGAT5B",-0.156042752786257,-0.193464533650657,-0.0574899028917426,-0.101460987368554,-0.359303207846559,-0.41777777536169,-0.316735611527735,-0.491535509642547,0.219002247035148,0.0329886309785277,-0.326299865619072,-0.264713599245967,-0.094356507698671,-0.29995513697843,-0.681078982138573,0.0269111141411765,-0.456976882314884,-0.354522375470503,0,-0.425639594890986
"LMBRD1",0.124656183059456,0.133650665266257,0.150086747149858,0.101305068811809,0.0640196852977913,0.0314715453670005,0.207914148956084,0.215400166513285,0.282335430292884,0.167096699258341,0.152152869463348,0.110449935737044,0.190136696488822,-0.0973905460010678,0.378839009429067,0.136966027673024,0.275002875506859,0.19493588117096,0.0818981897284437,0.00155842602175251
"DTYMK",0.0266090769825879,-0.197171160673883,-0.0103108567721806,-0.126750207668945,-0.329426634184582,-0.247230946109888,-0.209403198542638,-0.214278822988469,0.0700589376667233,-0.19657290687904,-0.0721806116569722,-0.0591926215602174,-0.109847460609042,0.0856928975139546,-0.334032889394263,-0.0211884395554398,-0.126473479920336,-0.182458670271909,-0.115516980404095,0.0522039570215933
"B3GNT2",-0.114091922798005,0.124753729670012,0.193524827269602,0.151345191271021,0.117470835531972,0.373727870833123,0.21144059784914,0.294465407171668,0.0235804801788442,0.144113531587217,0.17465672313364,0.181965239610601,0.190135984328079,-0.0359164810291985,0.0475802146453522,0.0337326627437727,0.306904562635088,0.162316708135949,0.278857908417843,0.288899685123597
