"","Hs_A375.DMSO","Hs_FemxI.DMSO","Hs_FemxV.DMSO","Hs_LOX.DMSO","Hs_MeWo.DMSO","Hs_Skmel28.DMSO","Hs_WM115.DMSO","Hs_WM1341.DMSO","Hs_WM1366.DMSO","Hs_WM1382.DMSO","Hs_WM239.DMSO","Hs_WM266.DMSO","Hs_WM35.DMSO","Hs_WM45.1.DMSO","Hs_WM793.DMSO","Hs_WM852.DMSO","Hs_WM9.DMSO","Hs_WM983.DMSO","Mm_DMSO"
"RPS13",10.6093709153032,10.6798227305356,10.1209913077013,11.311760537707,10.340941530569,11.0764588420673,10.1203164427874,10.0666266509807,10.6358682641232,10.5082894449786,10.3881915419111,10.6205078338953,10.5240427331205,9.8115174646937,10.1910931482931,10.6614590809056,10.882271416485,9.77894005727391,10.5396910612487
"ATP5F1B",10.5968588900777,10.6310913430703,10.5976842597941,10.2738361843043,10.8276810494683,10.2151513301045,10.3882607507696,10.4963359907318,10.5152051111525,11.9523438345259,10.4424841521277,10.4682550522593,11.2150585245066,10.9140099372692,9.94037576933779,9.71529086705254,10.1032879157681,10.4182718684303,10.5560964483304
"GAPDH",13.3356405995313,12.6430817053867,12.4774629897988,13.2430974402843,11.6267702868399,12.6489710059921,13.2565267323778,12.6138369133907,13.6064561901096,11.8119457925948,13.5037133993013,13.08255203811,12.7504222239232,13.2199430997999,12.8916827785058,12.6879061603565,12.8077079801916,11.3688510496677,-2.61148776291575
"TPI1",10.5875414702544,10.2473965745757,10.2028728799246,10.0473423183815,9.57918794047766,10.3113486863824,10.2233675312263,9.99800833144954,10.816535603892,9.98207783178761,10.6142310424023,10.238135711111,10.3090215269706,10.9922810332779,10.2138824323328,10.4316566885011,10.41028884325,9.01665783460813,10.5704346114673
"LDHB",10.6071597861027,10.7948145060026,10.7187594595177,10.8388453133581,9.53299348774422,10.4959985123387,10.0113468077858,11.0469977206803,11.5194518277425,10.3497345388121,10.6662927155923,10.1338383750318,11.4016421619311,10.8687881197233,9.68787763051414,10.1187415763894,10.1531887483115,10.6009909979697,6.92288626472005
"SPARC",10.5634144882774,10.0432231074284,9.96345657860651,9.48598214871539,10.0082973778399,11.972078410039,12.5492310360392,11.8095900140264,8.35972964690213,11.9855666064673,12.0422882415921,12.1537997307972,11.5128667126936,11.8384332697597,12.8927070081893,9.7076247712626,12.1686409784929,10.9131050580591,8.98012472102219
"NCL",10.2861927647506,10.357488965166,10.4591660233591,9.72165434935885,10.0827345986189,10.2781913625334,9.69206405497784,10.2642450882001,10.3566474917214,10.0519279230529,10.1302614012408,9.76107946721857,10.16118316598,9.79468593158052,9.56742311545122,10.3332161151917,9.61184197193587,10.1591801262769,9.49247369281562
"FN1",4.84090650434301,9.75375753846548,9.13123940319131,5.87049821446341,3.9390444430792,11.4099680019629,9.78072154430802,11.7376656549601,2.93930293417599,8.9558193445812,11.3999899032413,9.95404245872519,8.37127902069072,8.21765143518894,10.9304641082999,11.138555638079,10.6528851519046,10.5900074466148,6.78543749236413
"RPL22",9.81583178384344,9.40202868338691,9.27787294621013,10.3057563382235,10.2873473323273,10.119678022022,7.86612035106881,10.0918155506553,9.69011893874111,9.75538318312671,8.76019860695853,8.74643457482723,9.86979976087132,9.63859011825803,8.71541940841094,10.468457627294,8.81702063094284,10.0604039440219,9.75164473868923
"PRDX1",10.3585692734714,9.65636188898865,10.3651760278762,10.0875764868383,9.44554174675983,10.0510206219529,7.91900751388485,8.28011261200901,9.6683698959493,9.63427278564658,10.4259854902913,7.08116261992974,9.40272064404642,11.5094560069571,7.84686003339338,10.1475499531033,8.92439838538571,9.79753809626071,10.4649228846899
"CTSD",6.91374667437594,9.37132792414443,9.4037914344991,6.74602670164809,10.3193795832255,11.0356713760886,10.7613868723164,10.1405787671194,7.03705293305436,10.8980976224703,10.4593928793139,9.76532758827827,10.0135417310441,9.18955323672807,8.39556251517014,9.85202297858895,7.82102168134517,9.8003873823561,9.30937811206456
"HNRNPA2B1",11.0905238092081,10.7573775166242,10.5527277021528,9.40217017784915,9.98094175863716,9.76965889482948,10.0749395714522,10.4844949128054,10.6791004551279,9.84214788429442,10.2750890453872,10.3209249577908,10.2736403036462,10.1711863298334,10.2710993072153,10.282747984292,10.4972777140707,10.3933562792982,10.3291095059304
"TUBA1B",11.5557475948827,11.1009130863049,11.3806293825227,10.6270120924031,11.2714693330264,11.0141987580402,10.2371445381262,11.1858704104485,11.3623548421847,11.4119118085563,10.4967966077973,10.4530991107071,10.2139290245773,10.3899113756632,10.6797802953167,10.6492592953694,11.3589095581719,11.8830212824469,11.2714384039842
"RPL23",11.9124479664716,11.8113745136799,11.6166538613785,12.2081537783606,11.699313588752,11.4885502434572,11.1353058216063,11.5158712034976,11.6672152967818,11.0542373060041,11.4821555151968,11.9338346983099,10.9864773854921,10.9625097872929,11.2309509059547,11.694765243528,11.1839136158142,10.8153319847304,10.4062202387775
"COX7C",9.67299753375793,9.56087542003793,9.37674196055421,10.4320256349309,9.62460962210724,10.1284711948886,8.72348803489426,9.53517693363663,10.4028157792555,10.1790638160456,9.54856982085359,9.68583771005546,10.6098765456025,9.86556853652923,9.1928085081808,10.058531761148,9.36674009659815,9.23045042600476,8.64926251595674
