"","Hs_A375.G007.LK","Hs_FemxI.G007.LK","Hs_FemxV.G007.LK","Hs_LOX.G007.LK","Hs_MeWo.G007.LK","Hs_Skmel28.G007.LK","Hs_WM115.G007.LK","Hs_WM1341.G007.LK","Hs_WM1366.G007.LK","Hs_WM1382.G007.LK","Hs_WM239.G007.LK","Hs_WM266.G007.LK","Hs_WM35.G007.LK","Hs_WM45.1.G007.LK","Hs_WM793.G007.LK","Hs_WM852.G007.LK","Hs_WM9.G007.LK","Hs_WM983.G007.LK","Mm_G007LK","Mm_WNT_G007LK"
"VAMP8",5.58287968243009,-1.78552984106788,-1.2973119690555,-0.554762656692364,-1.18523812693362,6.4333669866561,0.0127655602705875,-0.23262341418393,-0.509033139812102,-0.0173030734502084,-0.259254161891937,3.21979898593089,4.6430531674261,0.757432654773527,-0.816971396654644,0.18370231337268,5.14495420618842,-0.599669096888485,6.49006411851741,6.71465906444519
"WIPF3",-2.43804101296133,2.93199923780273,1.52288844857224,-2.41106600791246,-2.40103843450624,-2.27591488133225,-0.989095043776246,-2.77676683312793,-2.98791331418591,4.73913656965684,-2.01515938706845,-0.836799751032119,-2.29804941228483,-1.87904647898981,-2.52535858352034,-2.48452366083238,-2.63436791936718,-2.32465734550863,1.93607666864551,1.50263703090884
"TWIST1",2.95249776922519,3.23403548522325,3.33336863767978,3.2278375856872,3.58703568695919,4.28785896605215,4.75166634745038,3.79371479718288,3.61481141718986,4.6251661104263,2.8628808158839,-0.454146296364759,4.15128875973391,3.95271687676965,5.15757104213981,3.6523582139555,4.79787760619737,5.01857831180886,3.77999547684627,3.63234389387898
"KCNJ2",1.50235141804985,-1.83790608883735,-1.44970422269848,-3.08777361476104,-1.44185960220969,-1.00914432451378,-1.85029294973606,-1.57763681055847,-0.378412219043921,0.192453148665855,-0.643094502545521,-2.55417876914969,-2.00369785419421,-1.03572938385195,-1.09779678904014,-1.79894115410739,-2.18463812092675,-2.05790387297546,1.81088812971622,1.95871267991971
"MXD4",3.43281181011946,1.99608153292658,3.14895876155161,4.41893651744179,3.65888621274784,3.39509496236593,4.19917481498075,3.27262792247964,4.0924574386664,4.6212553257213,2.73764581379942,4.75219958042778,3.76040498450013,3.82248353787123,5.08391248364536,4.77775997396897,3.60239799773686,3.88676999825348,3.83753046440902,3.55337225123284
"XPO5",5.3651537297787,5.89229468577863,5.96017834785767,5.94549408787461,5.52089483996939,5.79583160762555,5.14854954625017,5.60763422953986,6.22268777727504,5.48461100523906,5.23538190247587,5.54488842079411,5.47348653676077,5.51625316455535,5.06832086470507,5.31862579940067,5.607020310894,5.6544658852423,5.67572626066644,5.63520838809785
"EFNB2",3.01174906725617,1.11557631838535,0.545350459887221,2.3620385274349,-0.799689202448385,-1.04136812873667,2.30911473949743,0.207965283879804,1.89240780291154,2.51944455552617,-1.42319303203886,-0.523563599915394,-0.660440418460197,-1.11332467448224,4.62670759415954,4.45008954772764,0.911944864594611,1.63199277823753,2.81130880901275,2.62150908981786
"CITED1",0.84158311276232,4.23252241073894,3.36435996305026,0.116163467060785,5.44029979582089,4.25302681255064,4.57424412291983,3.54839349948501,-0.959110845296422,7.60516894904588,3.55643584195391,5.74290721386327,4.4409492564458,6.5201251252313,1.91410678559652,-1.22440591060343,5.2662708775896,4.59388252840974,6.56595669497325,6.64552823397719
"AJUBA",4.9687080015653,2.16981647224531,2.80389820633288,3.96180556536532,1.18946418366729,1.77845467410097,2.67529408313153,2.64500421626547,6.64741102932411,2.26746847627905,2.71241645017159,2.34661445740349,2.4609810021944,2.25563667434182,4.25249703479043,2.92228596424624,4.01299014338052,2.27011004988589,4.15995476648136,3.91155010802313
"LGALS3",5.39810318628266,10.4787937657562,9.73646335115834,2.25100479269587,9.57378026723852,10.5146206549341,10.3367320888832,12.0548251666809,5.52818821233792,9.71654688721454,8.76157372115156,10.9133239463353,10.2323068918701,10.1877684953572,5.9781757428391,6.87791002580079,6.59734883903894,8.6170288439214,8.43684596158998,8.4203225237684
