"","Hs_A375.G007.LK","Hs_FemxI.G007.LK","Hs_FemxV.G007.LK","Hs_LOX.G007.LK","Hs_MeWo.G007.LK","Hs_Skmel28.G007.LK","Hs_WM115.G007.LK","Hs_WM1341.G007.LK","Hs_WM1366.G007.LK","Hs_WM1382.G007.LK","Hs_WM239.G007.LK","Hs_WM266.G007.LK","Hs_WM35.G007.LK","Hs_WM45.1.G007.LK","Hs_WM793.G007.LK","Hs_WM852.G007.LK","Hs_WM9.G007.LK","Hs_WM983.G007.LK","Mm_G007LK","Mm_WNT_G007LK"
"NQO1",10.2848179472569,9.39630617092367,8.83518223531898,7.46710187048991,8.73520052027769,10.6376390092175,11.0433220806123,12.0673361006794,8.59190507435614,8.39737310024663,11.5811234810632,10.7648502363711,10.1175892208102,8.61391801313715,11.3817780794972,10.3703865168325,9.8362693439405,10.2537714365389,3.7468521164055,3.71843149131759
"ANXA2",10.2292688115497,9.82396650164856,8.57618135346768,8.96952934460441,10.2348623958773,9.7408626293843,10.6088709392528,10.5521400011361,11.3498962720921,9.37664687513069,9.66988211992378,10.105788267588,9.19280790319798,9.53345507772643,10.8502535123037,10.4436431996908,10.4623847052825,9.96210398904344,9.93829167170744,10.0224266919972
"RPS17",11.1736988892742,10.9573600523288,10.5592492736802,10.7288800826672,10.3235908341691,10.30276159563,9.61736775337808,10.220061572876,10.3286218841738,10.1211976262196,9.20631763638564,10.3011682705754,10.6262804474967,9.94130791133193,9.60411607361072,10.509301734387,10.0927227016106,10.1366632089136,4.80380064602799,5.14775336651008
"RPL35A",10.5881590165207,10.6509681805386,10.5475746946965,11.0778526492557,10.7028240150188,10.8461938920781,10.0722469074663,9.78050530277318,10.5055723763465,10.0346876750141,10.1261556281242,10.5852845927013,10.5930473434858,10.3006853629284,10.2632602033735,10.7129279929059,10.1941850794609,9.89720603482269,10.4341240453534,10.6392150165386
"ACTG1",10.852604109597,11.0572062276631,11.2469726596902,11.8234709305573,12.4117835067602,11.5511912375477,10.9009373627578,11.3057387319636,10.2966732318733,11.9012890536598,11.150250215735,11.4730414837005,11.6695232806633,11.1252720403197,9.96764917661087,11.4273006452866,9.75842965536187,9.61467724389275,10.0204804382247,10.069108943848
"P4HB",9.07417874564218,9.07996768385412,8.95694159966768,8.43640546192395,9.3777266673175,10.0092745940719,9.97730681041299,9.66203054679655,8.18158842435354,10.2117455657502,10.204877239265,10.6294776070418,9.62520964301531,10.1854947731984,10.1241336002579,9.87925705888127,10.0303467657782,9.38606444744764,8.95472831112326,9.17763244799665
"PMEL",1.07876201315875,12.9938105610826,13.1502658389693,0.470447303569049,12.1355748748169,13.092555568745,5.79080168658164,13.3982352798492,2.67368262463399,11.1248805320939,12.4949103673723,9.64657243697067,12.5334254800384,12.6120479671551,0.340245239880844,0.499223724138672,1.02149817291578,9.66682181824808,11.3790342935113,11.4242215414508
"RPS23",12.0592454811962,11.7374457067572,11.5310386037235,12.2622902414767,10.7851596770732,11.1863516389833,10.0146414664031,11.1831829146783,12.0364795875373,11.1750987777397,10.9557818456463,11.5218106475447,11.8385054113692,11.2799239273622,10.8172054502148,12.4232431449161,11.3311629380716,10.5259531864733,9.00487662318056,9.09949608908672
"PTMA",11.2030389111756,11.083971768443,11.1553624348026,12.0406443676173,11.0549289482761,10.4820979529716,9.68882528392779,10.7093968021967,11.1148966948413,10.2246404455915,10.8426046598623,10.6103467095541,10.4081773722787,10.9141928277272,9.9092304538247,11.3142697232256,10.9236056419032,10.8578370745306,11.4657347860269,11.4639897858737
"RPL14",10.7131717466894,9.98890544706475,10.2567285269636,10.6473533868457,10.1169845721161,9.95579453674798,9.87051444331286,9.85746219052878,10.3111859940211,9.89335041915121,9.99901057760446,10.4561068902305,10.481928531315,10.3070462048885,9.56492831893686,10.728916130805,9.36597084466242,9.46465319354687,10.1070803348968,10.2301885118089
"NDUFA4",8.9600851778089,9.636235735331,9.57209092700951,9.0374051448959,9.46995917637256,9.14889511845494,9.47322887808691,9.9765534437867,8.93974883524305,9.85670412829861,9.66307979514621,9.57740908155484,9.77639457347775,9.20555224506754,10.3298065990883,8.2067559810392,9.49506502998103,10.244592883818,10.1486673415996,10.4672963540896
"PPIA",11.9741455982305,12.0339509011915,12.073827600334,11.9483947099552,11.5124163020449,11.4513306661017,11.794067777095,11.267533603284,12.2160348008933,11.3035635842531,12.2348125957066,12.303529336451,11.6670696696676,11.1538679950875,12.1312393023025,11.7349816055887,12.0005061985183,11.9067526050717,-0.654504736620817,0.32997826640599
"TOMM7",9.55951356410719,10.8677776494629,10.957949961364,9.16120541050942,10.4996704513605,10.8192033202089,10.6113826293349,10.8458219864424,9.65271943801452,8.86915574169732,10.1382701154106,10.5712481961993,10.9861755971972,9.32670987806979,10.7834939293282,9.38268946367623,9.86177724846949,10.3869287605721,6.97889580710112,7.17973160365413
"PSAP",8.0053943677972,9.98960564192618,9.94280331709184,9.09971359063111,12.2271006169449,10.7745100198966,10.2784427305712,11.1699148170281,8.32889930212037,10.7790561906147,10.0519819372047,11.0724516540283,11.1806488648886,11.1057871560715,10.3643176584257,9.60028862941505,9.4536026218822,10.3987898475724,8.75184791106922,8.44943255354586
"RPL37A",12.1349199969492,11.9111895281544,12.1834573712187,12.8268501246701,11.5527124195768,12.3506458867577,11.4718981165402,11.4708067892471,11.8676883547284,11.9114658766868,11.704222735681,12.406030148142,11.7134408089527,11.9599706296301,11.3953070934796,12.0091405619245,11.6712449791867,11.7418844049574,10.5458152292016,10.6413225690732
"S100A6",12.0060387155558,10.528663981937,9.87968135613803,6.95525846352472,11.4088065709611,8.16259517446672,11.2496939767965,10.0605221856046,11.1585913300084,8.54306814296209,10.3608890906654,10.2039549712024,10.795724697047,9.52553644688666,12.5226665597315,11.5339016771108,11.8499030923601,11.0188192114728,10.8910226972982,11.0231629195981
"RPL12",11.9458272346882,11.578926697804,11.2343482541057,12.4534346579628,10.8609040001687,10.5591317521996,10.4930124310797,10.9999388711294,11.0544415300399,11.0611414704476,10.5944647713702,11.2973593502731,10.5854608643428,10.7563338014233,10.3759008146051,11.2051745990859,10.8512146474448,10.5577858420015,-3.32192809488736,-3.32192809488736
